date,close,sp500,nasdaq100,DoeJonesIA,USDtoCNY,USDtoEUR,USDtoJPY,AnalogDevice,Jabil,Microsoft,Nidec,Qualcomm,TSMC,CPI,USA MSCI,will5000
2013-08-13T00:00:00.000Z,69.93857,1694.160034,3141.060059,15451.00977,6.1218,0.754,98.2,49.580002,23.9,32.23,10.505,67.25,16.27,1.518368,1391.1,73.41
2013-08-14T00:00:00.000Z,71.21429,1685.390015,3129.449951,15337.66016,6.1196,0.7543,98.14,48.880001,23.879999,32.349998,10.42,66.959999,16.059999,1.518368,1391.1,73.05
2013-08-15T00:00:00.000Z,71.13,1661.319946,3076.22998,15112.19043,6.1125,0.7492,97.37,47.830002,23.24,31.790001,10.205,66.949997,16,1.518368,1391.1,71.99
2013-08-16T00:00:00.000Z,71.76143,1655.829956,3073.909912,15081.46973,6.115,0.7502,97.53,48.299999,23.360001,31.799999,10.25,66.900002,15.97,1.518368,1391.1,71.76
2013-08-19T00:00:00.000Z,72.53429,1646.060059,3069.76001,15010.74023,6.1229,0.7499,97.56,47.779999,23.35,31.389999,10.38,66.330002,15.81,1.518368,1391.1,71.3
2013-08-20T00:00:00.000Z,71.58143,1652.349976,3082.169922,15002.99023,6.1246,0.7453,97.28,47.849998,23.450001,31.620001,10.36,66.709999,15.83,1.518368,1391.1,71.71
2013-08-21T00:00:00.000Z,71.76572,1642.800049,3071.469971,14897.54981,6.1234,0.7487,97.67,46.950001,23.4,31.610001,9.995,66.57,15.75,1.518368,1391.1,71.32
2013-08-22T00:00:00.000Z,71.851425,1656.959961,3101.820068,14963.74023,6.1211,0.7487,98.73,47.240002,23.51,32.389999,9.925,67.129997,16.059999,1.518368,1391.1,71.97
2013-08-23T00:00:00.000Z,71.57429,1663.5,3124.27002,15010.50977,6.121,0.7472,98.75,47.330002,23.389999,34.75,10.115,67.150002,16.219999,1.518368,1391.1,72.26
2013-08-26T00:00:00.000Z,71.85286,1656.780029,3122.669922,14946.45996,6.1212,0.748,98.51,47.220001,23.219999,34.150002,9.835,66.949997,16.26,1.518368,1391.1,72.04
2013-08-27T00:00:00.000Z,69.79857,1630.47998,3059.580078,14776.12988,6.1217,0.7467,97.03,46.16,22.440001,33.259998,9.95,66.019997,15.98,1.518368,1391.1,70.82
2013-08-28T00:00:00.000Z,70.12857,1634.959961,3072.169922,14824.50977,6.1204,0.7497,97.64,46.169998,22.91,33.02,9.795,66.559998,16.26,1.518368,1391.1,71.02
2013-08-29T00:00:00.000Z,70.24286,1638.170044,3093.360107,14840.9502,6.1204,0.7552,98.35,46.490002,23.209999,33.549999,9.59,66.709999,16.67,1.518368,1391.1,71.26
2013-08-30T00:00:00.000Z,69.60286,1632.969971,3073.810059,14810.30957,6.1195,0.7562,98.17,46.279999,22.82,33.400002,9.36,66.279999,16.559999,1.518368,1391.1,70.91
2013-09-03T00:00:00.000Z,69.79714,1639.77002,3091.76001,14833.95996,6.1206,0.7593,99.58,46.66,22.76,31.879999,9.645,66.75,16.9,1.184925,1440.3,71.21
2013-09-04T00:00:00.000Z,71.24143,1653.079956,3124.540039,14930.87012,6.1201,0.7571,99.76,47.450001,23.190001,31.200001,9.78,67.279999,16.860001,1.184925,1440.3,71.78
2013-09-05T00:00:00.000Z,70.75285,1655.079956,3129.939941,14937.48047,6.1199,0.7622,100.12,47.290001,23.07,31.23,9.68,67.830002,17.18,1.184925,1440.3,71.9
2013-09-06T00:00:00.000Z,71.174286,1655.170044,3133.379883,14922.5,6.1205,0.7588,99.11,47.040001,23,31.15,9.735,68.019997,17.01,1.184925,1440.3,71.95
2013-09-09T00:00:00.000Z,72.31,1671.709961,3169.929932,15063.12012,6.121,0.7544,99.58,47.299999,23.379999,31.66,9.825,69.300003,17.299999,1.184925,1440.3,72.75
2013-09-10T00:00:00.000Z,70.66286,1683.98999,3185.070068,15191.05957,6.12,0.7537,100.41,47.880001,24.040001,32.389999,9.78,70.089996,17.48,1.184925,1440.3,73.31
2013-09-11T00:00:00.000Z,66.81571,1689.130005,3179.860107,15326.59961,6.1185,0.7512,99.88,48.240002,23.860001,32.740002,9.625,68.089996,17.440001,1.184925,1440.3,73.53
2013-09-12T00:00:00.000Z,67.527145,1683.420044,3175.570068,15300.63965,6.118,0.7519,99.55,47.959999,23.65,32.689999,9.575,68.809998,17.280001,1.184925,1440.3,73.28
2013-09-13T00:00:00.000Z,66.41428,1687.98999,3178.280029,15376.05957,6.1188,0.7522,99.36,47.950001,23.67,33.029999,9.65,68.580002,17.33,1.184925,1440.3,73.48
2013-09-16T00:00:00.000Z,64.30286,1697.599976,3168.689941,15494.78027,6.1203,0.75,99.08,48.299999,23.719999,32.799999,9.755,68.089996,17.620001,1.184925,1440.3,73.83
2013-09-17T00:00:00.000Z,65.045715,1704.76001,3190.830078,15529.73047,6.1215,0.7486,99.12,48.490002,23.620001,32.93,9.665,69.419998,17.68,1.184925,1440.3,74.21
2013-09-18T00:00:00.000Z,66.38286,1725.52002,3231.310059,15676.94043,6.1212,0.7396,97.94,48.5,23.620001,33.32,9.815,69.639999,17.610001,1.184925,1440.3,75.09
2013-09-19T00:00:00.000Z,67.47143,1722.339966,3237.610107,15636.54981,6.1212,0.7391,99.45,48.380001,23.67,33.639999,10.04,69.459999,17.6,1.184925,1440.3,75.02
2013-09-20T00:00:00.000Z,66.77286,1709.910034,3224.72998,15451.08984,6.1212,0.7394,99.31,47.990002,23.110001,32.790001,10.06,69.059998,17.309999,1.184925,1440.3,74.52
2013-09-23T00:00:00.000Z,70.09143,1701.839966,3219.340088,15401.37988,6.121,0.7411,98.84,47.560001,23.51,32.740002,10.085,68.980003,17.65,1.184925,1440.3,74.18
2013-09-24T00:00:00.000Z,69.87143,1697.420044,3218.659912,15334.58984,6.1209,0.7422,98.73,47.740002,23.709999,32.450001,10.115,68.510002,17.559999,1.184925,1440.3,74.07
2013-09-25T00:00:00.000Z,68.79,1692.77002,3208.550049,15273.25977,6.12,0.7393,98.44,47.580002,24,32.509998,10.24,68.75,17.32,1.184925,1440.3,73.92
2013-09-26T00:00:00.000Z,69.46,1698.670044,3234.040039,15328.29981,6.1214,0.7413,98.99,47.450001,21.620001,32.77,10.48,68.870003,17.32,1.184925,1440.3,74.24
2013-09-27T00:00:00.000Z,68.96429,1691.75,3230.300049,15258.24023,6.1199,0.7396,98.26,46.889999,21.42,33.27,10.535,67.379997,17.07,1.184925,1440.3,73.96
2013-09-30T00:00:00.000Z,68.10714,1681.550049,3218.199951,15129.66992,6.1215,0.7393,98.23,47.049999,21.68,33.279999,10.575,67.32,16.959999,1.184925,1440.3,73.59
2013-10-01T00:00:00.000Z,69.70857,1695,3253.050049,15191.7002,6.1215,0.7393,98,47.110001,21.9,33.580002,10.52,67.489998,17.42,0.9636127,1499.6,74.27
2013-10-02T00:00:00.000Z,69.93714,1693.869995,3253.26001,15133.13965,6.1215,0.7365,97.36,46.799999,21.879999,33.919998,10.375,67.68,17.469999,0.9636127,1499.6,74.2
2013-10-03T00:00:00.000Z,69.05857,1678.660034,3213.830078,14996.48047,6.1215,0.7344,97.27,46.32,21.709999,33.860001,10.385,67.110001,17.700001,0.9636127,1499.6,73.52
2013-10-04T00:00:00.000Z,69.00429,1690.5,3242.570068,15072.58008,6.1215,0.7376,97.47,46.990002,22.110001,33.880001,10.56,68.019997,17.68,0.9636127,1499.6,74.05
2013-10-07T00:00:00.000Z,69.67857,1676.119995,3215.689941,14936.24023,6.1215,0.7362,96.71,46.639999,21.950001,33.299999,10.65,67.190002,17.620001,0.9636127,1499.6,73.37
2013-10-08T00:00:00.000Z,68.70571,1655.449951,3153.870117,14776.53027,6.1211,0.7368,96.88,45.700001,21.82,33.009998,10.295,66.349998,17.459999,0.9636127,1499.6,72.38
2013-10-09T00:00:00.000Z,69.512856,1656.400024,3142.540039,14802.98047,6.1211,0.7393,97.34,45.689999,21.66,33.07,10.53,65.709999,17.26,0.9636127,1499.6,72.34
2013-10-10T00:00:00.000Z,69.94857,1692.560059,3210.840088,15126.07031,6.1158,0.7397,98.16,46.650002,22.110001,33.759998,10.775,66.839996,17.67,0.9636127,1499.6,73.95
2013-10-11T00:00:00.000Z,70.40143,1703.199951,3233.830078,15237.11035,6.1206,0.7385,98.58,46.98,21.99,34.130001,10.775,67.550003,18.09,0.9636127,1499.6,74.48
2013-10-14T00:00:00.000Z,70.862854,1710.140015,3256.02002,15301.25977,6.1079,0.7374,98.58,47.27,22,34.450001,10.81,67.75,18.01,0.9636127,1499.6,74.8
2013-10-15T00:00:00.000Z,71.24,1698.060059,3244.659912,15168.00977,6.1026,0.7394,98.17,46.73,21.700001,34.490002,10.68,68.169998,18.15,0.9636127,1499.6,74.26
2013-10-16T00:00:00.000Z,71.58714,1721.540039,3281.669922,15373.83008,6.0998,0.7389,98.77,47.240002,21.99,34.639999,10.815,68.870003,18.280001,0.9636127,1499.6,75.27
2013-10-17T00:00:00.000Z,72.07143,1733.150024,3301.280029,15371.65039,6.0982,0.7312,97.91,47.52,22.059999,34.919998,10.875,68.699997,18.65,0.9636127,1499.6,75.83
2013-10-18T00:00:00.000Z,72.69857,1744.5,3353.879883,15399.65039,6.0968,0.7307,97.73,47.66,22.52,34.959999,11.09,68.400002,19.08,0.9636127,1499.6,76.39
2013-10-21T00:00:00.000Z,74.48,1744.660034,3361.179932,15392.2002,6.0926,0.7308,98.19,47.75,22.68,34.990002,11.32,68.769997,18.98,0.9636127,1499.6,76.38
2013-10-22T00:00:00.000Z,74.26714,1754.670044,3366.929932,15467.66016,6.0927,0.7256,98.14,47.639999,22.58,34.580002,11.405,68.919998,19.16,0.9636127,1499.6,76.79
2013-10-23T00:00:00.000Z,74.994286,1746.380005,3346.050049,15413.33008,6.0835,0.7258,97.38,46.48,22.440001,33.759998,11.71,67.040001,18.719999,0.9636127,1499.6,76.41
2013-10-24T00:00:00.000Z,75.987144,1752.069946,3362.379883,15509.20996,6.082,0.7247,97.28,46.950001,22.41,33.720001,11.67,66.940002,18.68,0.9636127,1499.6,76.73
2013-10-25T00:00:00.000Z,75.137146,1759.77002,3383.830078,15570.28027,6.084,0.7244,97.42,46.75,22.52,35.73,11.765,68.269997,18.469999,0.9636127,1499.6,76.98
2013-10-28T00:00:00.000Z,75.69714,1762.109985,3382.679932,15568.92969,6.0855,0.7255,97.68,47.48,22.67,35.57,11.73,68.540001,18.610001,0.9636127,1499.6,77.02
2013-10-29T00:00:00.000Z,73.81143,1771.949951,3391.75,15680.34961,6.0902,0.7275,98.19,49.169998,21.98,35.52,11.73,68.93,18.77,0.9636127,1499.6,77.41
2013-10-30T00:00:00.000Z,74.98572,1763.310059,3385.379883,15618.75977,6.0938,0.728,98.51,48.779999,20.93,35.540001,11.63,69.040001,18.58,0.9636127,1499.6,76.95
2013-10-31T00:00:00.000Z,74.671425,1756.540039,3377.72998,15545.75,6.0945,0.7361,98.36,49.299999,20.860001,35.41,12.19,69.489998,18.41,0.9636127,1499.6,76.67
2013-11-01T00:00:00.000Z,74.29,1761.640015,3379.76001,15615.54981,6.0995,0.7414,98.69,49.68,20.709999,35.529999,11.935,69.900002,18.469999,1.237072,1539.8,76.83
2013-11-04T00:00:00.000Z,75.25,1767.930054,3384.75,15639.12012,6.099,0.7399,98.61,49.16,20.780001,35.939999,12.02,69.57,18.34,1.237072,1539.8,77.18
2013-11-05T00:00:00.000Z,75.064285,1762.969971,3388.820068,15618.21973,6.0968,0.7421,98.5,49.790001,20.93,36.639999,11.81,69.010002,18.08,1.237072,1539.8,76.97
2013-11-06T00:00:00.000Z,74.417145,1770.48999,3385.379883,15746.87988,6.0927,0.74,98.66,49.93,20.59,38.18,11.885,69.739998,18.27,1.237072,1539.8,77.18
2013-11-07T00:00:00.000Z,73.21286,1747.150024,3321.409912,15593.98047,6.0908,0.7452,98.09,49.139999,20.200001,37.5,11.62,67.089996,18.129999,1.237072,1539.8,76.06
2013-11-08T00:00:00.000Z,74.365715,1770.609985,3366.840088,15761.78027,6.0906,0.7479,99.08,49.799999,20.51,37.779999,11.6,67.449997,18.01,1.237072,1539.8,77.09
2013-11-11T00:00:00.000Z,74.15,1771.890015,3362.97998,15783.09961,6.0914,0.746,99.16,49.66,20.66,37.59,11.58,67.620003,17.73,1.237072,1539.8,77.17
2013-11-12T00:00:00.000Z,74.28714,1767.689941,3365.22998,15750.66992,6.092,0.7442,99.64,49.849998,20.809999,37.360001,11.635,68.510002,17.809999,1.237072,1539.8,77.02
2013-11-13T00:00:00.000Z,74.37572,1782,3405.560059,15821.62988,6.0929,0.7414,99.25,50.349998,20.67,38.16,11.53,70.029999,17.610001,1.237072,1539.8,77.71
2013-11-14T00:00:00.000Z,75.45143,1790.619995,3415.139893,15876.21973,6.0922,0.7429,100.02,50.360001,19.870001,38.02,11.55,71.220001,17.5,1.237072,1539.8,78.05
2013-11-15T00:00:00.000Z,74.99857,1798.180054,3422.580078,15961.7002,6.0922,0.741,100.19,50.689999,19.82,37.84,11.69,72.169998,17.66,1.237072,1539.8,78.39
2013-11-18T00:00:00.000Z,74.09,1791.530029,3388.870117,15976.01953,6.0921,0.7405,100,50.110001,20.049999,37.200001,11.485,71.940002,17.700001,1.237072,1539.8,77.98
2013-11-19T00:00:00.000Z,74.22143,1787.869995,3378.129883,15967.03027,6.093,0.7386,100.15,49.450001,19.700001,36.740002,11.485,71.839996,17.57,1.237072,1539.8,77.73
2013-11-20T00:00:00.000Z,73.57143,1781.369995,3367.169922,15900.82031,6.0928,0.7441,100.03,49.080002,19.34,37.080002,11.655,71.029999,17.549999,1.237072,1539.8,77.48
2013-11-21T00:00:00.000Z,74.44857,1795.849976,3402.73999,16009.99023,6.0929,0.7418,101.16,49.77,19.42,37.400002,11.73,71.709999,17.02,1.237072,1539.8,78.22
2013-11-22T00:00:00.000Z,74.25714,1804.76001,3422.02002,16064.76953,6.0937,0.7376,101.28,49.759998,19.620001,37.57,11.945,72.959999,17.129999,1.237072,1539.8,78.61
2013-11-25T00:00:00.000Z,74.82,1802.47998,3427.48999,16072.54004,6.0926,0.7399,101.68,49.66,19.719999,37.639999,11.845,72.489998,17.17,1.237072,1539.8,78.5
2013-11-26T00:00:00.000Z,76.2,1802.75,3445.76001,16072.79981,6.0927,0.7369,101.3,49.919998,20.01,37.349998,11.905,73.650002,17.459999,1.237072,1539.8,78.63
2013-11-27T00:00:00.000Z,77.994286,1807.22998,3470.47998,16097.33008,6.0924,0.7365,102.17,48.540001,20.360001,37.599998,11.96,73.559998,17.58,1.237072,1539.8,78.88
2013-11-29T00:00:00.000Z,79.43857,1805.810059,3487.820068,16086.41016,6.0932,0.7358,102.44,48.220001,20.27,38.130001,12.12,73.580002,17.73,1.237072,1539.8,78.84
2013-12-02T00:00:00.000Z,78.74715,1800.900024,3481.149902,16008.76953,6.093,0.7385,102.95,48.400002,20.059999,38.450001,11.74,73.440002,17.4,1.501736,1577.8,78.58
2013-12-03T00:00:00.000Z,80.902855,1795.150024,3479.340088,15914.62012,6.0924,0.7359,102.52,49.560001,19.98,38.310001,11.755,73.309998,17.530001,1.501736,1577.8,78.32
2013-12-04T00:00:00.000Z,80.71429,1792.810059,3483.01001,15889.76953,6.0916,0.7357,102.36,48.77,19.93,38.939999,11.735,73.18,17.540001,1.501736,1577.8,78.26
2013-12-05T00:00:00.000Z,81.12857,1785.030029,3477.72998,15821.50977,6.0913,0.7317,101.78,48.82,20.5,38,11.605,73.230003,17.4,1.501736,1577.8,78
2013-12-06T00:00:00.000Z,80.00285,1805.089966,3504.26001,16020.2002,6.0817,0.7297,102.91,49.27,20.42,38.360001,11.745,73.760002,17.620001,1.501736,1577.8,78.79
2013-12-09T00:00:00.000Z,80.91857,1808.369995,3516.169922,16025.53027,6.0723,0.7279,103.28,49.009998,20.559999,38.709999,11.82,73.370003,17.57,1.501736,1577.8,78.92
2013-12-10T00:00:00.000Z,80.792854,1802.619995,3514.199951,15973.12988,6.071,0.7267,102.84,48.91,19.889999,38.110001,11.795,73.379997,17.370001,1.501736,1577.8,78.66
2013-12-11T00:00:00.000Z,80.19428,1782.219971,3468.98999,15843.53027,6.0717,0.7254,102.44,48.669998,19.370001,37.610001,11.59,73.010002,17.48,1.501736,1577.8,77.73
2013-12-12T00:00:00.000Z,80.07714,1775.5,3460.290039,15739.42969,6.0715,0.727,103.38,48.110001,19.1,37.220001,11.575,72.730003,17.120001,1.501736,1577.8,77.55
2013-12-13T00:00:00.000Z,79.204285,1775.319946,3456.399902,15755.36035,6.0713,0.7276,103.22,48.41,19.07,36.689999,11.515,72.580002,17.08,1.501736,1577.8,77.64
2013-12-16T00:00:00.000Z,79.64286,1786.540039,3475.790039,15884.57031,6.0715,0.7267,103.03,48.740002,19.68,36.889999,11.47,72.790001,17.110001,1.501736,1577.8,78.14
2013-12-17T00:00:00.000Z,79.28429,1781,3469.320068,15875.25977,6.0711,0.7263,102.67,48.939999,19.719999,36.52,11.62,72.919998,17.08,1.501736,1577.8,77.97
2013-12-18T00:00:00.000Z,78.68143,1810.650024,3509.629883,16167.96973,6.0718,0.7307,104.28,49.779999,15.67,36.580002,11.97,73.18,17,1.501736,1577.8,79.16
2013-12-19T00:00:00.000Z,77.78,1809.599976,3498.629883,16179.08008,6.0713,0.7319,104.25,49.66,16.26,36.25,11.74,72.43,17.049999,1.501736,1577.8,79.07
2013-12-20T00:00:00.000Z,78.43143,1818.319946,3531.189941,16221.13965,6.0714,0.7315,104.08,50.009998,16.120001,36.799999,11.795,72.910004,16.99,1.501736,1577.8,79.62
2013-12-23T00:00:00.000Z,81.44143,1827.98999,3569.399902,16294.61035,6.0702,0.7301,104.11,50.619999,16.459999,36.619999,11.925,72.839996,17.139999,1.501736,1577.8,80.12
2013-12-24T00:00:00.000Z,81.09571,1833.319946,3572.800049,16357.54981,6.0715,0.7308,104.36,50.630001,16.57,37.080002,11.72,73.040001,17.190001,1.501736,1577.8,80.39
2013-12-26T00:00:00.000Z,80.557144,1842.02002,3584.580078,16479.88086,6.0747,0.7304,104.81,50.740002,16.75,37.439999,11.985,73.480003,17.18,1.501736,1577.8,80.73
2013-12-27T00:00:00.000Z,80.012856,1841.400024,3574.02002,16478.41016,6.0686,0.7277,105.17,50.700001,17.01,37.290001,12.305,73.800003,17.26,1.501736,1577.8,80.69
2013-12-30T00:00:00.000Z,79.21714,1841.069946,3570.080078,16504.28906,6.0617,0.7244,105.16,50.849998,17.09,37.290001,12.32,73.57,17.58,1.501736,1577.8,80.7
2013-12-31T00:00:00.000Z,80.14571,1848.359985,3592,16576.66016,6.054,0.7275,105.31,50.93,17.440001,37.41,12.355,74.25,17.440001,1.501736,1577.8,81.04
2014-01-02T00:00:00.000Z,79.01857,1831.97998,3563.570068,16441.34961,6.0507,0.7314,104.77,49.279999,17.01,37.16,12.12,73.32,17.15,1.578947,1526.4,80.34
2014-01-03T00:00:00.000Z,77.28286,1831.369995,3538.72998,16469.99023,6.0515,0.7359,104.86,49.610001,17.190001,36.91,12.175,72.889999,16.950001,1.578947,1526.4,80.38
2014-01-06T00:00:00.000Z,77.704285,1826.77002,3526.959961,16425.09961,6.0526,0.7338,104.22,49.330002,16.950001,36.130001,12.215,72.699997,16.9,1.578947,1526.4,80.13
2014-01-07T00:00:00.000Z,77.148575,1837.880005,3557.850098,16530.93945,6.0512,0.7345,104.62,49.59,16.620001,36.41,12.255,73.239998,16.91,1.578947,1526.4,80.66
2014-01-08T00:00:00.000Z,77.637146,1837.48999,3567.540039,16462.74023,6.0512,0.7366,104.86,49.709999,17.059999,35.759998,12.415,73.68,17.09,1.578947,1526.4,80.67
2014-01-09T00:00:00.000Z,76.64571,1838.130005,3552.580078,16444.75977,6.055,0.7349,104.83,49.52,17.1,35.529999,12.53,73.910004,16.76,1.578947,1526.4,80.69
2014-01-10T00:00:00.000Z,76.134285,1842.369995,3565.080078,16437.05078,6.0521,0.7316,104.15,49.529999,17.02,36.040001,12.75,73.870003,16.9,1.578947,1526.4,80.94
2014-01-13T00:00:00.000Z,76.53286,1819.199951,3512.800049,16257.94043,6.0433,0.7315,103,48.869999,16.59,34.98,12.675,73.220001,16.91,1.578947,1526.4,79.92
2014-01-14T00:00:00.000Z,78.05572,1838.880005,3580.649902,16373.86035,6.0412,0.731,104.22,49.709999,17.889999,35.779999,12.665,73.389999,17.379999,1.578947,1526.4,80.83
2014-01-15T00:00:00.000Z,79.622856,1848.380005,3609.840088,16481.93945,6.046,0.735,104.56,50.02,17.77,36.759998,12.7,74.510002,17.559999,1.578947,1526.4,81.24
2014-01-16T00:00:00.000Z,79.17857,1845.890015,3611.290039,16417.00977,6.0557,0.7341,104.36,49.82,17.59,36.889999,12.97,74.720001,18.15,1.578947,1526.4,81.19
2014-01-17T00:00:00.000Z,77.23857,1838.699951,3591.25,16458.56055,6.0503,0.7385,104.31,49.380001,18.01,36.380001,13.145,74.730003,17.77,1.578947,1526.4,80.89
2014-01-21T00:00:00.000Z,78.43857,1843.800049,3617.699951,16414.43945,6.0505,0.7373,104.32,49.98,18.219999,36.169998,13.19,75.459999,17.690001,1.578947,1526.4,81.17
2014-01-22T00:00:00.000Z,78.78714,1844.859985,3627.719971,16373.33984,6.0513,0.7381,104.52,50.369999,18.51,35.93,13.69,75.779999,17.959999,1.578947,1526.4,81.3
2014-01-23T00:00:00.000Z,79.454285,1828.459961,3613.76001,16197.34961,6.0518,0.7301,103.27,49.41,18.559999,36.060001,13.965,75.870003,17.700001,1.578947,1526.4,80.62
2014-01-24T00:00:00.000Z,78.01,1790.290039,3541.47998,15879.11035,6.0488,0.7311,102.3,48.25,17.959999,36.810001,14.205,74.080002,17.57,1.578947,1526.4,78.89
2014-01-27T00:00:00.000Z,78.64286,1781.560059,3509.02002,15837.87988,6.048,0.7314,102.55,48.220001,18.07,36.029999,14,73.199997,17.15,1.578947,1526.4,78.36
2014-01-28T00:00:00.000Z,72.35714,1792.5,3505.719971,15928.55957,6.0509,0.7316,102.97,48.509998,18.049999,36.27,13.805,71.989998,17.16,1.578947,1526.4,78.96
2014-01-29T00:00:00.000Z,71.53571,1774.199951,3467.820068,15738.79004,6.0556,0.7319,102.3,48.27,17.790001,36.66,13.715,71.120003,17.01,1.578947,1526.4,78.13
2014-01-30T00:00:00.000Z,71.39714,1794.189941,3532.409912,15848.61035,6.061,0.7377,102.72,48.889999,18.26,36.860001,14.035,73.260002,17.139999,1.578947,1526.4,79.11
2014-01-31T00:00:00.000Z,71.51428,1782.589966,3521.919922,15698.84961,6.061,0.7414,102.03,48.27,17.969999,37.84,13.915,74.220001,16.92,1.578947,1526.4,78.65
2014-02-03T00:00:00.000Z,71.64714,1741.890015,3440.5,15372.79981,6.061,0.7393,100.99,47.259998,17.5,36.48,13.72,73.32,16.77,1.126349,1595.2,76.74
2014-02-04T00:00:00.000Z,72.68429,1755.199951,3470.199951,15445.24023,6.061,0.7397,101.65,47.689999,17.530001,36.349998,13.37,72.510002,16.74,1.126349,1595.2,77.33
2014-02-05T00:00:00.000Z,73.22714,1751.640015,3454.899902,15440.23047,6.061,0.7389,101.44,47.849998,17.370001,35.82,13.83,72.370003,16.459999,1.126349,1595.2,77.16
2014-02-06T00:00:00.000Z,73.21571,1773.430054,3497.600098,15628.53027,6.061,0.7358,102.11,48.349998,17.780001,36.18,14.01,73.239998,16.99,1.126349,1595.2,78.09
2014-02-07T00:00:00.000Z,74.24,1797.02002,3561.909912,15794.08008,6.0634,0.7334,102.34,48.970001,18.01,36.560001,14.35,74.410004,17.16,1.126349,1595.2,79.11
2014-02-10T00:00:00.000Z,75.57,1799.839966,3582.110107,15801.79004,6.0594,0.7328,102.25,49.220001,18.26,36.799999,14.8,74.690002,17.26,1.126349,1595.2,79.24
2014-02-11T00:00:00.000Z,76.56571,1819.75,3621.719971,15994.76953,6.0606,0.7332,102.64,49.75,18.68,37.169998,14.94,75.620003,17.389999,1.126349,1595.2,80.09
2014-02-12T00:00:00.000Z,76.56,1819.26001,3627.360107,15963.94043,6.0624,0.7356,102.53,49.889999,18.65,37.470001,15.43,76.419998,17.379999,1.126349,1595.2,80.17
2014-02-13T00:00:00.000Z,77.77571,1829.829956,3659.560059,16027.58984,6.0636,0.7309,102.17,50.689999,18.49,37.610001,15.02,76.440002,17.450001,1.126349,1595.2,80.73
2014-02-14T00:00:00.000Z,77.71286,1838.630005,3663.879883,16154.38965,6.0669,0.7304,101.8,50.77,18.49,37.619999,14.57,76.279999,17.889999,1.126349,1595.2,81.07
2014-02-18T00:00:00.000Z,77.99857,1840.76001,3679.429932,16130.40039,6.0673,0.7268,102.37,51.23,18.469999,37.419998,15.005,75.599998,17.790001,1.126349,1595.2,81.3
2014-02-19T00:00:00.000Z,76.76714,1828.75,3652.850098,16040.55957,6.0764,0.7281,102.33,51.57,18.59,37.509998,14.765,75.769997,17.76,1.126349,1595.2,80.74
2014-02-20T00:00:00.000Z,75.87857,1839.780029,3671.929932,16133.23047,6.0835,0.7289,102.27,51.400002,18.690001,37.75,14.785,75.949997,17.690001,1.126349,1595.2,81.28
2014-02-21T00:00:00.000Z,75.03571,1836.25,3662.600098,16103.29981,6.0915,0.7278,102.53,51.119999,18.48,37.98,14.8,75.610001,17.74,1.126349,1595.2,81.2
2014-02-24T00:00:00.000Z,75.36429,1847.609985,3685.810059,16207.13965,6.0984,0.728,102.5,50.959999,18.690001,37.689999,14.935,75.43,17.690001,1.126349,1595.2,81.71
2014-02-25T00:00:00.000Z,74.58,1845.119995,3679.139893,16179.66016,6.1245,0.7275,102.23,50.799999,18.93,37.540001,14.85,74.910004,17.620001,1.126349,1595.2,81.64
2014-02-26T00:00:00.000Z,73.90714,1845.160034,3676.600098,16198.41016,6.1248,0.7306,102.38,50.84,19.33,37.470001,15.09,75.050003,17.83,1.126349,1595.2,81.75
2014-02-27T00:00:00.000Z,75.38143,1854.290039,3699.800049,16272.65039,6.1284,0.7295,102.13,51.029999,19.15,37.860001,15.355,75.190002,18.01,1.126349,1595.2,82.17
2014-02-28T00:00:00.000Z,75.17714,1859.449951,3696.100098,16321.70996,6.145,0.7245,101.81,50.82,18.51,38.310001,15.375,75.290001,18.07,1.126349,1595.2,82.29
2014-03-03T00:00:00.000Z,75.39429,1845.72998,3668.370117,16168.03027,6.1463,0.728,101.45,50.580002,18.309999,37.779999,15.015,73.629997,18.030001,1.512203,1600.9,81.73
2014-03-04T00:00:00.000Z,75.891426,1873.910034,3719.929932,16395.88086,6.1435,0.7276,102.21,51.200001,18.809999,38.41,15.19,76.110001,18.040001,1.512203,1600.9,83.06
2014-03-05T00:00:00.000Z,76.05143,1873.810059,3727.189941,16360.17969,6.1282,0.7282,102.31,51.240002,18.540001,38.110001,15.255,76.669998,18.389999,1.512203,1600.9,83.07
2014-03-06T00:00:00.000Z,75.82143,1877.030029,3720.929932,16421.89063,6.1185,0.7215,103.07,51.57,18.379999,38.150002,15.225,77,18.870001,1.512203,1600.9,83.19
2014-03-07T00:00:00.000Z,75.777145,1878.040039,3703.399902,16452.7207,6.126,0.7206,103.28,51.830002,18.389999,37.900002,15.265,76.790001,18.77,1.512203,1600.9,83.19
2014-03-10T00:00:00.000Z,75.84571,1877.170044,3706.340088,16418.67969,6.1386,0.7207,103.27,51.799999,18.32,37.82,15.465,77.07,18.959999,1.512203,1600.9,83.1
2014-03-11T00:00:00.000Z,76.58428,1867.630005,3691.5,16351.25,6.1402,0.7216,103.02,51.52,18.1,38.02,15.265,76.709999,18.77,1.512203,1600.9,82.62
2014-03-12T00:00:00.000Z,76.65857,1868.199951,3707.060059,16340.08008,6.145,0.7192,102.77,51.73,18.09,38.27,15.49,76.970001,19.43,1.512203,1600.9,82.72
2014-03-13T00:00:00.000Z,75.807144,1846.339966,3651.48999,16108.88965,6.1362,0.721,101.84,50.450001,17.780001,37.889999,14.85,75.629997,19.27,1.512203,1600.9,81.75
